Site_ID,Name,Account_ID,Capacity_kWp,City,Latitude,Longitude,Installation_Date,Portal,Account_Name
T3ALH,0264 - Doral - Yagur Lageen,,1306.6,Yagur,32.741532,35.076826,2019-07-18,VCOM,ELECTRA - PV
65EFF,Doral - Maoz Haim,,548.04,Maoz haim,32.49407,35.550767,2019-07-16,VCOM,ELECTRA - PV
TBDBX,0243 - Doral - Neve Eitan Pas-Gon,,124.79,Neve Eitan,32.492304,35.533119,2019-08-15,VCOM,ELECTRA - PV
RN2FP,0183 - Doral - Kfar Menahem Pandango,,129.73,Kfar Menahem ,31.732077,34.835079,2019-07-24,VCOM,ELECTRA - PV
2M5A1,0305 - Doral - Moneto Atzmona,,708.13,Ohad,31.251921128325236,34.44535717680389,2019-08-13,VCOM,ELECTRA - PV
5KQC1,DM - Dan 100's,,390.18,dan,33.239637,35.653953,2019-11-14,VCOM,ELECTRA - PV
UF782,Doral - Kinneret 100s,,782.18,kinneret,32.068424,34.824785,2019-12-14,VCOM,ELECTRA - PV
6Q6DU,Doral - Beit Keshet 100's,,437.62,Beit Keshet,32.718446,35.394952,2020-02-20,VCOM,ELECTRA - PV
6JP8F,Doral - Ein Carmel 100's,,107.89,ein carmel,32.677912,34.953676,2020-06-09,VCOM,ELECTRA - PV
BBR96,Doral - Meirav H.T1 cowshed + Lul T,,2630.65,meirav,32.452041,35.422479,2020-12-21,VCOM,ELECTRA - PV
HDCL3,Doral - Kfar Haruv - Refet 200,,291.82,Kfar Haruv,32.762335030923,35.662310074213,2020-12-09,VCOM,ELECTRA - PV
YVDQ4,DM - Hagoshrim,,466.12,HaGoshrim,33.220622719712,35.621697712409,2021-02-11,VCOM,ELECTRA - PV
VK776,DM - Kfar HaMaccabi - Goren Hatzafon,,962.99,Kfar HaMaccabi,32.791804,35.114793,2021-04-25,VCOM,ELECTRA - PV
NSIVC,אלקטרה - רוני אלמליח - סופרטיים (ישרש),,85.53,Yashresh,31.915667,34.847337,2021-04-28,VCOM,ELECTRA - PV
4FZ7A,Doral - Reshafim Lulim,,770.04,Reshafim,32.485114,35.478806,2021-05-11,VCOM,ELECTRA - PV
D4KIT,Doral - Alumim H.G 1,,1094.87,alumim,31.453049,34.514711,2021-06-01,VCOM,ELECTRA - PV
RLRXC,DM - Tel Katzir Lulim,,1080.05,Tel Kazir,32.705875260134,35.617611467837,2021-07-18,VCOM,ELECTRA - PV
3XHEN,Doral - Maale Gilboa Round B,,647.58,Maale gilboa,32.476065,35.420637,2021-06-23,VCOM,ELECTRA - PV
SYSPE,Mei Ami - Lulim,,1146.0,Mei Ami,32.504963,35.146425,2021-07-13,VCOM,ELECTRA - PV
7K96I,0505 - Doral - Ein Gev - Lul 200K,,297.63,Ein Gev,32.783674600848,35.639004687647,2021-08-12,VCOM,ELECTRA - PV
QZAK6,0504 - DM - Kfar Galim - refet,,284.68,kfar galim,32.76615,34.959511,2021-08-12,VCOM,ELECTRA - PV
X2VIM,0244 - Doral - Neve Eitan Refet H.T 1,,361.21,NEVE EITAN,32.492304,35.533119,2021-09-01,VCOM,ELECTRA - PV
8TGQL,0463 - Doral - Ginegar - Mahleva 50,,68.09,Ginegar,32.663419,35.259861,2021-10-13,VCOM,ELECTRA - PV
YAIYJ,Doral - Ginegar Amico 200+430,,866.33,Ginegar,32.663419,35.259861,2021-10-11,VCOM,ELECTRA - PV
9YHFD,0303 - Doral - Beit Keshet - Dining room,,122.5,Beit Keshet,32.718446,35.394952,2020-02-20,VCOM,ELECTRA - PV
4D4FG,0304 - Doral - Beit Keshet - Mifal,,138.61,Beit Keshet,32.718446,35.394952,2020-06-11,VCOM,ELECTRA - PV
8EGQN,Doral - Hokuk Lul External H.A 132KWp,,132.1,Hokuk ,32.878631,35.496654,2019-07-25,VCOM,ELECTRA - PV
TVVPV,Doral - Hokuk Lul External H.B 430KWp,,427.5,Hokuk,32.878631,35.496654,2021-04-29,VCOM,ELECTRA - PV
MLY1B,Doral - Kfar HaMaccabi - T ,,262.63,Kfar HaMaccabi,32.791804,35.114793,2021-04-25,VCOM,ELECTRA - PV
IBUN5,0199 - Doral - Kinneret Lul T MIZRAHI,,128.27,Kinneret ,32.723383396414,35.567833869078,2019-12-14,VCOM,ELECTRA - PV
DBC7A,Doral - Meirav 50 Old Factory - VIR,,55.11,Meirav ,32.452041,35.422479,2014-05-07,VCOM,ELECTRA - PV
Q8QXZ,0289 - Doral - Ein Hahoresh Refet K,,53.625,Ein Hahoresh,31.700101,34.7196815,2018-02-13,VCOM,ELECTRA - PV
E8A6V,0290 - Doral - Ein Hahoresh Refet G,,581.7,Ein Hahoresh,31.700101,34.7196815,2018-02-12,VCOM,ELECTRA - PV
QNKGA,0291 - Doral - Ein Hahoresh Olam Sport,,54.72,Ein Hahoresh,31.700101,34.7196815,2018-02-13,VCOM,ELECTRA - PV
4STBK,0282 - Doral - HaOgen Dining Room,,217.08,HaOgen ,32.361163158005,34.924314022064,2016-11-08,VCOM,ELECTRA - PV
3IG9Q,0283 - Doral - HaOgen Mazcirot,,54.78,HaOgen ,32.361163158005,34.924314022064,2016-11-08,VCOM,ELECTRA - PV
S5I12,0253 - Doral - Yagur Mashtela,,53.98,Yagur ,32.741532,35.076826,2015-03-29,VCOM,ELECTRA - PV
R5DLE,0297 - Doral - Ma'agan Dining Room,,59.67,Ma'agan ,32.706584055876,35.599843712287,2019-04-21,VCOM,ELECTRA - PV
AZQJI,0296 - Doral - Ma'agan Lul Dromi,,126.67,Ma'agan ,32.706584055876,35.599843712287,2019-04-21,VCOM,ELECTRA - PV
CX9VD,0229 - Doral - Lehavot HaBashan Beit Kerur,,36.72,Lehavot HaBashan,33.1412178,35.6478714,2015-02-11,VCOM,ELECTRA - PV
9UHC6,0231 - Doral - Lehavot HaBashan Garage,,43.86,Lehavot HaBashan,33.1412178,35.6478714,2015-02-11,VCOM,ELECTRA - PV
I3PR1,0234 - Doral - Lehavot HaBashan Refet,,54.76,Lehavot HaBashan,33.1412178,35.6478714,2015-02-11,VCOM,ELECTRA - PV
WFZUV,0233 - Doral - Lehavot HaBashan Office,,38.25,Lehavot HaBashan,33.1412178,35.6478714,2015-02-11,VCOM,ELECTRA - PV
A8FZZ,0230 - Doral - Lehavot HaBashan Nagariya (Ex-Lul),,54.78,Lehavot HaBashan,33.1412178,35.6478714,2015-02-11,VCOM,ELECTRA - PV
KER3X,0124 - Doral - Nachshon Lul Storage,,54.92,Nachshon ,31.831616,34.955986,2015-11-22,VCOM,ELECTRA - PV
UUQE4,0125 - Doral - Nachshon Lul 07,,54.92,Nachshon ,31.831616,34.955986,2015-11-22,VCOM,ELECTRA - PV
SDQQB,0121 - Doral - Nachshon Lul 13,,54.92,Nachshon ,31.831616,34.955986,2019-11-22,VCOM,ELECTRA - PV
H5H55,0122 - Doral - Nachshon Lul 12,,54.92,Nachshon ,31.831616,34.955986,2019-11-22,VCOM,ELECTRA - PV
K92J6,0126 - Doral - Nachshon Dir,,54.96,Nachshon ,31.831616,34.955986,2019-11-22,VCOM,ELECTRA - PV
AI6R2,0120 - Doral - Nachshon Lul 03,,54.92,Nachshon ,31.831616,34.955986,2019-11-22,VCOM,ELECTRA - PV
65ZXI,0127 - Doral - Nachshon Taliyot North,,54.92,Nachshon ,31.831616,34.955986,2019-11-22,VCOM,ELECTRA - PV
GHDRU,0123 - Doral - Nachshon Taliyot South,,54.92,Nachshon ,31.831616,34.955986,2019-11-22,VCOM,ELECTRA - PV
DD13A,0265 - Doral - Ein Gev Refet,,253.26,Ein Gev,32.783393,35.640119,2015-10-18,VCOM,ELECTRA - PV
6NVW1,0266 - Doral - Ein Gev Beit Ariza,,54.82,Ein Gev,32.783393,35.640119,2015-10-18,VCOM,ELECTRA - PV
Z1VU8,0267 - Doral - Ein Gev Lul - VIR,,96.39,Ein Gev,32.783393,35.640119,2015-10-18,VCOM,ELECTRA - PV
7P14P,0268 - Doral - Ein Gev Sport,,54.81,Ein Gev,32.783393,35.640119,2015-10-18,VCOM,ELECTRA - PV
BLB25,0269 - Doral - Ein Gev - Masgeria,,54.82,Ein Gev,32.783393,35.640119,2015-10-18,VCOM,ELECTRA - PV
Q3DLM,0270 - Doral - Ein Gev - Milk,,54.82,Ein Gev,32.783393,35.640119,2015-10-18,VCOM,ELECTRA - PV
MEZBG,0203 - Doral - Kinneret Tarbut,,122.74,Kinneret ,32.723787,35.565242,2019-12-14,VCOM,ELECTRA - PV
P88K6,0200 - Doral - Kinneret Garage,,87.72,Kinneret ,32.723383396414,35.567833869078,2019-12-14,VCOM,ELECTRA - PV
W4HYT,0201 - Doral - Kinneret - Tamar Store,,77.7,Kinneret ,32.723383396414,35.567833869078,2019-12-14,VCOM,ELECTRA - PV
MHZHB,0202 - Doral - Kinneret Basketball,,124.87,Kinneret ,32.723383396414,35.567833869078,2019-12-14,VCOM,ELECTRA - PV
JYV65,0205 - Doral - Kinneret Beit Ariza,,95.38,Kinneret ,32.723383396414,35.567833869078,2019-12-14,VCOM,ELECTRA - PV
34YUX,0204 - Doral - Kinneret Refet Darom,,132.1,Kinneret,32.723383396414,35.567833869078,2019-12-14,VCOM,ELECTRA - PV
YARNG,0278 - Doral - Moneto Alumim - Beit Ariza North,,163.92,Alumim ,31.450371233037,34.511468410492,2016-10-06,VCOM,ELECTRA - PV
2Q12Y,0211 - Doral - Moneto Maale Gilboa Gan 1,,19.5,Maale Gilboa,32.476065,35.420637,2020-10-29,VCOM,ELECTRA - PV
QGFLS,0212 - Doral - Moneto Maale Gilboa Gan 2,,19.5,Maale Gilboa,32.476065,35.420637,2020-10-29,VCOM,ELECTRA - PV
Q8YVR,0213 - Doral - Moneto Maale Gilboa Gan 3,,19.5,Maale Gilboa,32.476065,35.420637,2020-10-29,VCOM,ELECTRA - PV
WX6XJ,0214 - Doral - Moneto Maale Gilboa Gan 4,,19.5,Maale Gilboa,32.476065,35.420637,2020-10-29,VCOM,ELECTRA - PV
DL2WS,0215 - Doral - Moneto Maale Gilboa Gan 5,,19.5,Maale Gilboa ,32.476065,35.420637,2020-10-29,VCOM,ELECTRA - PV
EQQVK,0220 - Doral - Moneto Maale Gilboa Beit IMUN,,61.56,Maale Gilboa,32.476065,35.420637,2020-10-29,VCOM,ELECTRA - PV
V5XHL,0217 - Doral - Moneto Maale Gilboa Dir,,132.03,Maale Gilboa,32.476065,35.420637,2020-10-29,VCOM,ELECTRA - PV
3I5NQ,0222 - Doral - Moneto Maale Gilboa Lul Hey,,130.13,Maale Gilboa ,32.476065,35.420637,2020-10-29,VCOM,ELECTRA - PV
KQJHX,0218 - Doral - Moneto Maale Gilboa HULVOT New 132kWp,,132.04,Maale Gilboa,32.476065,35.420637,2020-10-29,VCOM,ELECTRA - PV
9HPA5,0228 - Doral - Moneto Maale Gilboa MAHUN Haliva,,54.92,Maale Gilboa ,32.476065,35.420637,2015-04-09,VCOM,ELECTRA - PV
5BGGC,0219 - Doral - Moneto Maale Gilboa MATBEN,,65.07,Maale Gilboa ,32.476065,35.420637,2020-10-29,VCOM,ELECTRA - PV
WMN39,0226 - Doral - Moneto Maale Gilboa Lul VAV Yashan,,54.93,Maale Gilboa,32.476065,35.420637,2015-04-09,VCOM,ELECTRA - PV
JRR2L,0221 - Doral - Moneto Maale Gilboa Lul VAV Hadash,,65.07,Maale Gilboa,32.476065,35.420637,2020-10-29,VCOM,ELECTRA - PV
9QX2N,0216 - Doral - Moneto Maale Gilboa Gezer,,64.17,Maale Gilboa,32.476065,35.420637,2021-11-15,VCOM,ELECTRA - PV
ALQCZ,0223 - Doral - Moneto Maale Gilboa Lul 5 New Hadash,,130.13,Maale Gilboa,32.476065,35.420637,2020-10-29,VCOM,ELECTRA - PV
8TJXI,0274 - Doral - Moneto Nachal Oz Refet,,202.14,Nachal Oz ,31.472476943668,34.497671127319,2016-07-28,VCOM,ELECTRA - PV
I7E34,0275 - Doral - Moneto Nachal Oz Refet  50,,54.63,Nachal Oz,31.472476943668,34.497671127319,2016-07-28,VCOM,ELECTRA - PV
QV898,0276 - Doral - Moneto Nachal Oz Refet T 100,,138.54,Nachal Oz,31.472476943668,34.497671127319,2020-01-28,VCOM,ELECTRA - PV
LTMR7,0277 - Doral - Moneto Alumim - Organic,,161.58,Alumim ,31.450371233037,34.511468410492,2016-10-06,VCOM,ELECTRA - PV
NLDEU,0279 - Doral - Moneto Alumim - Refet,,310.65,Alumim ,31.450371233037,34.511468410492,2016-10-06,VCOM,ELECTRA - PV
B76ZE,0259 - Doral - Moneto Yagur - Storage Lamed,,119.34,Yagur ,32.741532,35.076826,2019-06-02,VCOM,ELECTRA - PV
HT678,0254 - Repower-Doral - Moneto Yagur - Balagan,,53.98,Yagur ,32.741532,35.076826,2015-03-29,VCOM,ELECTRA - PV
B8ZYN,0255 - Doral - Moneto Yagur - Refet T (50),,54.91,Yagur,32.741532,35.076826,2015-03-29,VCOM,ELECTRA - PV
LAKNQ,0256 - Doral - Moneto Yagur - LUL T (50),,54.92,Yagur ,32.741532,35.076826,2015-03-29,VCOM,ELECTRA - PV
M37NX,0260 - Doral - Moneto Yagur - Gadash Big,,93.84,Yagur ,32.741532,35.076826,2019-06-02,VCOM,ELECTRA - PV
MUAZX,0261 - Doral - Moneto Yagur - Gadash Small Katan,,38.76,Yagur,32.741532,35.076826,2019-06-02,VCOM,ELECTRA - PV
IZETS,0262 - Doral - Moneto Yagur - Refet North T-8,,122.74,Yagur ,32.741532,35.076826,2019-06-02,VCOM,ELECTRA - PV
L8XKE,0263 - Doral - Moneto Yagur - LUL North T-8,,129.2,Yagur ,32.741532,35.076826,2019-06-02,VCOM,ELECTRA - PV
WLMMA,0258 - Doral - Moneto Yagur - LUL South,,232.56,Yagur ,32.741532,35.076826,2019-06-02,VCOM,ELECTRA - PV
ILR8Q,0257 - Doral - Moneto Yagur - Refet Big,,528.23,Yagur ,32.741532,35.076826,2015-03-29,VCOM,ELECTRA - PV
R5JSD,0101 - Doral - Moneto Shomrat - Furniture Factory 3,,30.61,Shomrat ,32.95148,35.094955,2014-09-04,VCOM,ELECTRA - PV
ZFSQW,0506 - Doral - Ein Gev - Refet Yeveshot 80kw,,118.04,kinneret,32.8244321,35.5879975,2021-12-02,VCOM,ELECTRA - PV
2RKX7,0311 - DM - Dan 100s - Factory Center Mifal merkaz T,,130.06,dan,33.239637,35.653953,2019-11-14,VCOM,ELECTRA - PV
L9FXG,0376 - DM - Tuval (Tefen) Cowshed 6 T - 100W,,136.8,Deir al-Asad,32.931299979732,35.24938153547,2021-12-27,VCOM,ELECTRA - PV
DYTHR,0375 - DM - Tuval (Tefen) Cowshed H.T -  430W,,574.0,Deir al-Asad,32.931222907351,35.250227363456,2021-12-27,VCOM,ELECTRA - PV
G1ZH3,0225 - Doral - Moneto Maale Gilboa - LUL 5 old,,50.43, Maale Gilboa,32.476065,35.420637,2020-10-29,VCOM,ELECTRA - PV
1VZL5,0224 - Doral - Moneto Maale Gilboa - LUL 6 New 130KWp,,131.96,Maale Gilboa,32.476065,35.420637,2020-10-29,VCOM,ELECTRA - PV
TFSZU,Doral - Moneto Lehavot HaBashan - Mifal - Factory,,54.78, Lehavot HaBashan,33.1412178,35.6478714,2015-02-11,VCOM,ELECTRA - PV
Z7M6S,0395 - Doral - Alumim H.G 1 - LUL 7 + MATBEN,,529.22,Alumim ,31.453049,34.514711,2021-06-01,VCOM,ELECTRA - PV
W6E6G,0397 - Doral - Alumim H.G 1 Refet,,558.06,Alumim ,31.453049,34.514711,2021-06-01,VCOM,ELECTRA - PV
BQBK7,0404 - Doral - Maale Gilboa Round B - LUL Alef,,145.38,Maale Gilboa,32.478365,35.4183901,2021-06-23,VCOM,ELECTRA - PV
TA5IW,0405 - Doral - Maale Gilboa Round B - LUL b (beit),,101.17,Maale Gilboa,32.478365,35.4183901,2021-06-23,VCOM,ELECTRA - PV
C2QEY,0406 - Doral - Maale Gilboa Round B - LUL Gimel,,131.56,Maale Gilboa,32.476065,35.420637,2021-06-23,VCOM,ELECTRA - PV
ZAU8V,0407 - Doral - Moneto Maale Gilboa - LUL 1,,92.87,Maale Gilboa,32.478365,35.4183901,2020-10-29,VCOM,ELECTRA - PV
AKZXT,0408 - Doral - Moneto Maale Gilboa - LUL 2,,92.87,Maale Gilboa,32.478365,35.4183901,2020-10-29,VCOM,ELECTRA - PV
Z3XJY,0409 - Doral - Moneto Maale Gilboa - LUL 3,,92.87,Maale Gilboa,32.476065,35.420637,2020-10-29,VCOM,ELECTRA - PV
5C72N,0410 - Doral - Moneto Maale Gilboa - LUL 4,,92.87,Maale Gilboa,32.478365,35.4183901,2020-10-29,VCOM,ELECTRA - PV
UB29J,0232 - Doral - Moneto Lehavot HaBashan - New Factory,,54.78,Lehavot HaBashan ,33.1412178,35.6478714,2015-02-11,VCOM,ELECTRA - PV
Z39LM,0061 - Doral - Tel Katzir - Dining Room,,51.47,Tel Kazir,32.704042351407,35.617195226763,2022-02-23,VCOM,ELECTRA - PV
PKPM8,Tirat Zvi (2022),,990.68,Tirat Zvi,32.42065775426892,35.528240650051224,2022-02-02,VCOM,ELECTRA - PV
DCHF1,0411 - Doral - Maale Gilboa Round B - Dir new,,131.56, Maale Gilboa,32.476065,35.420637,2021-06-23,VCOM,ELECTRA - PV
HMW81,0412 - Doral - Maale Gilboa Round B  - Refet Yeveshot,,135.0,Maale Gilboa,32.476065,35.420637,2021-06-23,VCOM,ELECTRA - PV
L6QZB,0031 - Doral - Karmia - Cowshed 50K,,54.22,karmia,31.602695,34.540413,2022-02-23,VCOM,ELECTRA - PV
GZFSB,0480 - Doral - Beit Keshet - Masgeria,,176.61,Beit Keshet ,32.718446,35.394952,2020-02-20,VCOM,ELECTRA - PV
TB2V9,0048 - Doral - Alumim - Gezer (SMA),,50.37,Alumim,31.453049,34.514711,2024-07-22,VCOM,ELECTRA - PV
RNUA2,0030 - Doral - Karmia Kibbutz - Dining Room (SMA),,50.37,Karmiya ,31.602695,34.540413,2022-04-12,VCOM,ELECTRA - PV
LW82C,0006 - Doral - El-Rom - Kibbutz (SMA),,50.45,0,31.046051,34.851612,2022-04-07,VCOM,ELECTRA - PV
4R8B5,0007 - Doral - El-Rom - Lul (SMA),,50.45,elrom,31.046051,34.851612,2022-04-07,VCOM,ELECTRA - PV
SK5IV,0005 - Doral - El-Rom - Studio (SMA),,50.45,el rom,31.046051,34.851612,2022-04-07,VCOM,ELECTRA - PV
HIPIJ,0025 - Doral - Kfar Hamaccabi - Dining room - (SMA),,49.94,Kfar Hamaccabi,32.791804,35.114793,2022-04-12,VCOM,ELECTRA - PV
1F9LD,0026 - Doral - Kfar Hamaccabi - Tomer (SMA),,49.94,Kfar Hamaccabi,32.791804,35.114793,2022-04-12,VCOM,ELECTRA - PV
KYT9M,0036 - Doral - Maale Gilboa - Dira 39 (SMA),,11.81,MaAle Gilboa,32.478365,35.4183901,2022-04-13,VCOM,ELECTRA - PV
67Q2I,0039 - Doral - Maale Gilboa - Sportec (SMA),,48.74,MaAle Gilboa,32.478365,35.4183901,2022-05-16,VCOM,ELECTRA - PV
EZCKK,Doral - Karmia - Lulim (2022),,1192.99,karmia,31.602695,34.540413,2022-03-03,VCOM,ELECTRA - PV
CXNQB,0371 - DM - Hanaton - Cowshed H.T1 - 630K,,824.38,Hanaton,32.785790225194,35.239813246406,2022-03-23,VCOM,ELECTRA - PV
1C61V,0310 - DM - Dan 100s - Factory North Mifal tzfoni T,,130.06,dan,33.23779988985459,35.65362811743306,2021-11-14,VCOM,ELECTRA - PV
BAKWL,0312 - DM - Dan 100s - Factory South Mifal darom T,,130.06,Dan,33.23781862345,35.653771919273,2019-11-14,VCOM,ELECTRA - PV
QM58Z,0348 - DM - Tel Katzir - Lulim 6-7-8 New connection,,687.96,Tel kazir,32.70924266351778,35.62225401093348,2021-07-18,VCOM,ELECTRA - PV
Q2GAB,0349 - DM - Tel Katzir - LUL 5 H.T1,,130.06,Tel Kazir,32.70941304311471,35.62197356125484,2021-07-18,VCOM,ELECTRA - PV
4X6YW,0350  - DM - Tel Katzir - LUL 8 T,,130.06,Tel Katzir,32.709427526549575,35.62204387187956,2021-08-17,VCOM,ELECTRA - PV
EJNAR,0351 - DM - Tel Katzir - LUL 5 T,,130.06,Tel Katzir,32.709562124178625,35.62181439513084,2021-07-18,VCOM,ELECTRA - PV
BC3UG,0414 - DM - Hagoshrim - office,,285.9,Hagoshrim,33.221485,35.623028,2021-02-11,VCOM,ELECTRA - PV
E92XJ,0415 - DM - Hagoshrim - Holiot mizrah,,139.3,Hagoshrim ,33.221485,35.623028,2021-02-11,VCOM,ELECTRA - PV
69B3G,0417 - DM - Kfar HaMaccabi - Goren Hatzafon  T,,262.63,Kfar HaMaccabi,32.791804,35.114793,2021-09-18,VCOM,ELECTRA - PV
Y7KF6,0418 - DM - Kfar HaMaccabi - Goren Hatzafon HG,,700.36,Kfar HaMaccabi,32.791804,35.114793,2021-04-25,VCOM,ELECTRA - PV
Y8BPZ,0486 - DM - Ein Gev - H.T2 - 630K,,877.05,ein gev,32.784777996545,35.647685171856,2022-04-11,VCOM,ELECTRA - PV
WACVT,0249 - Doral - Regavim - Factory,,54.92,Regavim ,32.52344,35.033987,2022-04-18,VCOM,ELECTRA - PV
LDXXC,אלקטרה - להבים - מרכז הפעלה,,15.5,lehavim,31.373835,34.816952,2022-04-27,VCOM,ELECTRA - PV
BI3L4,0180 - REPOWER-Doral - Moneto - Revadim,,440.17,Revadim,31.772032377685,34.816764808756,2015-04-05,VCOM,ELECTRA - PV
JGF16,0495 - Doral - Ginegar - Amico Small 200k,,278.46,Ginegar ,32.663419,35.259861,2021-10-11,VCOM,ELECTRA - PV
BLU44,0496 - Doral - Ginegar - Amico Big 430K,,595.6,Ginegar ,32.663419,35.259861,2021-10-11,VCOM,ELECTRA - PV
7FQPN,0481 - DM - Hagoshrim - Holiot marhav Remont,,40.84,HaGoshrim,33.21870275924759,35.625331691063586,2021-02-11,VCOM,ELECTRA - PV
GIYS5,0250 - Doral - Regavim - Lul T,,54.92,Regavim,32.52255623113,35.03955531868,2015-10-18,VCOM,ELECTRA - PV
3YIJ3,0248 - Doral - Regavim - Refet Coshed T,,54.92,Regavim,32.52595331486187,35.036468933916005,2015-10-18,VCOM,ELECTRA - PV
4CRSY,0247 - Doral - Regavim  - Moneto Lul,,399.75,Regavim,32.52259567326655,35.03939929320195,2015-10-18,VCOM,ELECTRA - PV
PAG1S,0583 - Doral - Ein Gev - Lul North T 90KW ,,183.0,Ein Gev,32.7836514242933,35.63928633812987,2022-07-12,VCOM,ELECTRA - PV
3MGR7,0539 - Doral - Regavim - Cowshed East T,,305.79,Regavim,32.52735764735,35.036446250391,2022-08-09,VCOM,ELECTRA - PV
1EAKM,0540 - Doral - Regavim - Cowshed Center T,,301.43,Regavim,32.52723676481908,35.0358609470223,2022-08-09,VCOM,ELECTRA - PV
Q5MCH,0541 - Doral - Regavim - Cowshed West T,,292.71,Regavim,32.52663878742468,35.03528827160984,2022-08-09,VCOM,ELECTRA - PV
PWY87,0602 - Doral -  Maale Gilboa - Lul Beit Imun South Darom,,183.0,Maale Gilboa,32.478365,35.4183901,2022-08-14,VCOM,ELECTRA - PV
GNZHY,0524 - Doral - Yagur - Cowshed South Dromi,,289.99,Yagur,32.73692848440895,35.08204033107133,2022-08-25,VCOM,ELECTRA - PV
E5JS3,0525 - Doral - Yagur - Fatory Lageen T,,82.85,Yagur,32.74430605093132,35.07579240251161,2022-08-25,VCOM,ELECTRA - PV
D85IQ,Doral - Maale Gilboa Round G,,937.35,maale gilboa,32.476065,35.420637,2022-12-11,VCOM,ELECTRA - PV
YIIFL,0600 - Doral - Maale Gilboa Round G -  Musah Gezer,,105.95, Maale Gilboa,32.476065,35.420637,2023-02-05,VCOM,ELECTRA - PV
GYCD2,0601 - Doral - Maale Gilboa Round G - Musah Gan Yarak,,105.95,Maale Gilboa,32.478365,35.4183901,2023-02-05,VCOM,ELECTRA - PV
F741R,0603 - Doral - Maale Gilboa Round G - Matben,,72.78,Maale Gilboa,32.478365,35.4183901,2023-01-31,VCOM,ELECTRA - PV
SKUZG,0604 - Doral - Maale Gilboa Round G - Lul D,,183.01,Maale Gilboa,32.478365,35.4183901,2023-01-31,VCOM,ELECTRA - PV
LV4CU,0653 - Doral - Ein Gev - Feed Center + Matben,,164.19,Ein Gev,32.782769823187834,35.63964153027816,2022-12-15,VCOM,ELECTRA - PV
CTM16,0033 - Doral - Lehavot HaBashan - Factory (SMA),,50.76,Lehavot haBashan,33.1412178,35.6478714,2023-05-07,VCOM,ELECTRA - PV
7QHKJ,Doral - Tirat Zvi (2023),,976.4,Tirat Zvi,32.422130221323165,35.527478382270246,2023-11-15,VCOM,ELECTRA - PV
7SA2Q,Eden - koah lahershim,,39.38,Jerusalem,31.7681494,35.1787321,2024-01-14,VCOM,ELECTRA - PV
EQFT1,Eden - Beit Noar Ivri,,56.7,Jerusalem,31.7593411,35.2080799,2024-01-16,VCOM,ELECTRA - PV
GSFYF,Doral - Dan 2024 T,,228.905569,dan,33.239637,35.653953,2024-02-14,VCOM,ELECTRA - PV
6E87D,0781 - Doral - Dan - Shikma Baby House,,31.81,dan,33.239637,35.653953,2024-02-15,VCOM,ELECTRA - PV
KC17Z,0782 - Doral - Dan - Gan Hazav,,30.22,dan,33.239637,35.653953,2024-02-15,VCOM,ELECTRA - PV
EAAAM,0784 - Doral - Dan - Laundry building,,24.38,dan,33.239637,35.653953,2024-02-15,VCOM,ELECTRA - PV
QVKB5,0787 - Doral - Dan - Miklat Hamal,,20.14,dan,33.239637,35.653953,2024-02-15,VCOM,ELECTRA - PV
34W4K,0788 - Doral - Dan - Komotaim,,24.38,dan,33.239637,35.653953,2024-02-15,VCOM,ELECTRA - PV
15MPK,0789 - Doral - Dan - Savdan,,66.795019,dan,33.239637,35.653953,2024-02-15,VCOM,ELECTRA - PV
1ZH2U,0794 - Doral - Tel Katzir - Sport Roof,,138.05,Degania Bet,32.700772511172,35.594288928687,2025-01-26,VCOM,ELECTRA - PV
HUX1H,0793 - Doral - Tel Katzir - North Roof,,121.8,Degania Bet,32.69907,35.577551,2025-01-26,VCOM,ELECTRA - PV
1ANKH,0792 - Doral - Tel Katzir - Center Roof,,121.8,Degania Bet,32.69907,35.577551,2025-01-26,VCOM,ELECTRA - PV
L7IPU,0791 - Doral - Tel Katzir - South Roof,,121.8,Degania Bet,32.69907,35.577551,2025-01-26,VCOM,ELECTRA - PV
3IX7L,Doral - Tel Katzir 2025,,503.47,Sha\'ar HaGolan,32.70283357216966,35.59853022683791,2025-01-26,VCOM,ELECTRA - PV
G5NR2,0607 - Doral - Maale Gilboa - Gader BioGaz,,148.98,maale gilboa,32.478365,35.4183901,2025-01-30,VCOM,ELECTRA - PV
V75R9,0605 - Doral- Maale Gilboa - ROOF 1,,130.54,maale gilboa,32.478365,35.4183901,2025-02-26,VCOM,ELECTRA - PV
ZYLCJ,0606 - Doral - Maale Gilboa - Roof2,,146.64,maale gilboa,32.478365,35.4183901,2025-02-27,VCOM,ELECTRA - PV
YQEYT,T278-  Alumim - Beit Ariza private,,143.33,Alumim,31.448432415602,34.512274314073,2025-03-27,VCOM,ELECTRA - PV
LV52H,0387 - Doral - Ein Hahoresh - cowesd (Huawei),,877.6,Ein Hahoresh,32.385871,34.939994,2021-01-01,VCOM,ELECTRA - PV
